Time,voltage,current,power,TH
0.001,28.359,2.2251,63.1016109,25.5
0.31063,28.345,2.2014,62.398683,25.5
0.7104,28.339,2.1807,61.7988573,25.56
1.09637,28.336,2.1619,61.2595984,25.75
1.50007,28.338,2.1445,60.770841,26
1.90464,28.344,2.1283,60.3245352,26.69
2.29167,28.352,2.1131,59.9106112,27.06
2.69518,28.364,2.0988,59.5303632,27.5
3.0842,28.376,2.0851,59.1667976,28.06
3.48764,28.388,2.072,58.819936,29.25
3.89078,28.4,2.0593,58.48412,29.94
4.28319,28.414,2.0472,58.1691408,30.69
4.67378,28.429,2.0355,57.8672295,32.25
5.07692,28.444,2.0242,57.5763448,33
5.48263,28.458,2.0132,57.2916456,33.88
5.87326,28.472,2.0025,57.01518,35.56
6.2755,28.485,1.992,56.74212,36.31
6.6658,28.5,1.9819,56.48415,37.25
7.0711,28.515,1.9721,56.2344315,38.19
7.46639,28.529,1.9624,55.9853096,39.88
7.85591,28.542,1.953,55.742526,40.88
8.2588,28.555,1.9437,55.5023535,41.75
8.649,28.569,1.9346,55.2695874,43.5
9.0529,28.582,1.9258,55.0432156,44.56
9.45291,28.596,1.9172,54.8242512,45.5
9.84151,28.608,1.9086,54.6012288,47.31
10.24362,28.62,1.9003,54.386586,48.38
10.64925,28.633,1.8921,54.1764993,49.31
11.04191,28.645,1.8841,53.9700445,50.31
11.44605,28.658,1.8763,53.7710054,52.38
11.83355,28.67,1.8685,53.569895,53.38
12.23906,28.681,1.8608,53.3696048,54.38
12.62653,28.691,1.8533,53.1730303,56.5
13.03051,28.703,1.846,52.985738,57.56
13.41951,28.714,1.8388,52.7993032,58.56
13.82452,28.725,1.8317,52.6155825,60.75
14.2146,28.735,1.8247,52.4327545,61.75
14.61687,28.745,1.8178,52.252661,62.69
15.01839,28.756,1.811,52.077116,63.69
15.40753,28.766,1.8044,51.9053704,65.56
15.81334,28.777,1.7978,51.7352906,66.44
16.21371,28.787,1.7913,51.5661531,67.37
16.611,28.796,1.7849,51.3979804,69.12
17.01154,28.806,1.7786,51.2343516,69.94
17.39982,28.815,1.7725,51.0745875,70.81
17.80261,28.825,1.7664,50.91648,72.44
18.19233,28.833,1.7603,50.7547299,73.19
18.59729,28.842,1.7544,50.6004048,74.06
18.98653,28.85,1.7485,50.444225,75.56
19.3908,28.859,1.7428,50.2954652,76.31
19.79469,28.868,1.7371,50.1466028,77.12
20.18269,28.877,1.7315,50.0005255,78.62
20.58979,28.885,1.726,49.85551,79.31
20.98165,28.893,1.7205,49.7104065,80.06
21.381,28.901,1.7151,49.5681051,80.75
21.7713,28.91,1.7098,49.430318,82
22.17592,28.918,1.7046,49.2936228,82.75
22.56425,28.925,1.6994,49.155145,83.37
22.96832,28.933,1.6942,49.0182886,84.62
23.37245,28.94,1.6892,48.885448,85.31
23.76397,28.948,1.6843,48.7571164,85.94
24.16862,28.956,1.6794,48.6287064,87.12
24.5568,28.963,1.6745,48.4985435,87.75
24.96246,28.97,1.6696,48.368312,88.37
25.35059,28.977,1.6649,48.2438073,88.94
25.75488,28.984,1.6603,48.1221352,90.12
26.15601,28.992,1.6556,47.9991552,90.75
26.545,28.998,1.6511,47.8785978,91.31
26.94727,29.005,1.6465,47.7567325,92.37
27.3358,29.011,1.6421,47.6389631,92.94
27.74034,29.018,1.6377,47.5227786,93.5
28.12992,29.025,1.6333,47.4065325,94
28.53246,29.031,1.629,47.291499,95.12
28.93745,29.038,1.6247,47.1780386,95.62
29.32857,29.044,1.6205,47.065802,96.25
29.7217,29.05,1.6164,46.95642,97.44
30.12659,29.056,1.6123,46.8469888,97.94
30.52862,29.062,1.6082,46.7375084,98.56
30.91731,29.069,1.6042,46.6324898,99.75
31.32523,29.074,1.6002,46.5242148,100.25
31.71242,29.08,1.5963,46.420404,100.87
32.11579,29.085,1.5924,46.314954,102
32.50435,29.091,1.5886,46.2139626,102.5
32.90836,29.097,1.5848,46.1129256,103.19
33.31341,29.102,1.581,46.010262,103.75
33.70121,29.108,1.5773,45.9120484,104.81
34.10012,29.114,1.5736,45.8137904,105.44
34.50422,29.119,1.57,45.71683,106
34.90124,29.124,1.5664,45.6198336,107
35.28862,29.129,1.5628,45.5228012,107.56
35.69221,29.134,1.5593,45.4286462,108.12
36.0947,29.139,1.5558,45.3344562,109.19
36.48326,29.145,1.5524,45.244698,109.69
36.8895,29.15,1.549,45.15335,110.25
37.27627,29.155,1.5456,45.061968,111.19
37.68181,29.16,1.5422,44.970552,111.75
38.08435,29.165,1.5389,44.8820185,112.25
38.47254,29.169,1.5356,44.7919164,112.75
38.87588,29.174,1.5324,44.7062376,113.75
39.26374,29.179,1.5292,44.6205268,114.25
39.667,29.184,1.526,44.534784,114.75
40.06986,29.188,1.5228,44.4474864,115.69
40.46016,29.193,1.5197,44.3646021,116.19
40.86384,29.197,1.5166,44.2801702,116.62
41.2527,29.202,1.5137,44.2030674,117.06
41.65359,29.206,1.5107,44.1215042,118.12
42.05851,29.21,1.5079,44.045759,118.75
42.4481,29.215,1.505,43.968575,119.37
42.85176,29.219,1.5022,43.8927818,121.25
43.24167,29.223,1.4994,43.8169662,122.19
43.64538,29.227,1.4966,43.7411282,123.25
44.0474,29.231,1.4938,43.6652678,125.87
44.43668,29.235,1.4911,43.5923085,127.19
44.83503,29.238,1.4884,43.5178392,128.56
45.23733,29.242,1.4857,43.4448394,132
45.62755,29.246,1.483,43.371818,133.63
46.03167,29.25,1.4804,43.3017,135.13
46.43466,29.254,1.4778,43.2315612,136.81
46.82786,29.258,1.4752,43.1614016,139.81
47.21468,29.261,1.4726,43.0897486,141.38
47.61918,29.265,1.47,43.01955,142.81
48.02497,29.269,1.4675,42.9522575,145.38
48.41372,29.272,1.465,42.88348,146.69
48.81572,29.276,1.4625,42.81615,147.88
49.21654,29.28,1.4601,42.751728,150
49.60082,29.284,1.4576,42.6843584,151.13
50.00325,29.287,1.4552,42.6184424,152.19
50.40357,29.29,1.4528,42.552512,154.06
50.79748,29.294,1.4504,42.4880176,155
51.19988,29.297,1.448,42.422056,155.94
51.60329,29.3,1.4457,42.35901,157.63
51.99523,29.303,1.4434,42.2959502,158.5
52.38481,29.306,1.4411,42.2328766,159.44
52.78736,29.31,1.4388,42.171228,160.31
53.18935,29.313,1.4366,42.1110558,162
53.57698,29.316,1.4343,42.0479388,162.81
53.98283,29.319,1.4321,41.9877399,163.63
54.38212,29.322,1.4299,41.9275278,165.31
54.76956,29.326,1.4277,41.8687302,166.19
55.1733,29.329,1.4255,41.8084895,166.94
55.5791,29.332,1.4234,41.7511688,167.63
55.96767,29.335,1.4212,41.690902,169.19
56.3739,29.338,1.4191,41.6335558,169.88
56.76051,29.341,1.417,41.576197,170.56
57.16977,29.344,1.4149,41.5188256,172.06
57.55961,29.347,1.4129,41.4643763,172.75
57.96343,29.35,1.4108,41.40698,173.38
58.35368,29.353,1.4088,41.3525064,174.75
58.75389,29.355,1.4068,41.296614,175.44
59.1586,29.358,1.4048,41.2421184,176.06
59.54858,29.361,1.4028,41.1876108,177.5
59.94958,29.364,1.4008,41.1330912,178.13
60.33857,29.367,1.3989,41.0814963,178.75
60.74169,29.369,1.3969,41.0255561,180.13
61.14278,29.372,1.395,40.97394,180.75
61.53504,29.375,1.3931,40.9223125,181.31
61.93875,29.377,1.3912,40.8692824,181.94
62.32465,29.38,1.3893,40.817634,183.13
62.72999,29.383,1.3875,40.7689125,183.75
63.13169,29.386,1.3856,40.7172416,184.38
63.52099,29.389,1.3838,40.6684982,185.5
63.92164,29.391,1.382,40.618362,186
64.32379,29.394,1.3801,40.5666594,186.63
64.72277,29.397,1.3784,40.5208248,187.69
65.10885,29.399,1.3766,40.4706634,188.19
65.51229,29.402,1.3748,40.4218696,188.81
65.91606,29.404,1.3731,40.3746324,189.38
66.30327,29.406,1.3713,40.3244478,190.5
66.70773,29.409,1.3696,40.2785664,191.06
67.11099,29.411,1.3679,40.2313069,191.56
67.49945,29.413,1.3662,40.1840406,192.56
67.89856,29.415,1.3645,40.1367675,193.06
68.29989,29.418,1.3628,40.0908504,193.56
68.70189,29.42,1.3612,40.046504,194.06
69.09128,29.423,1.3595,40.0005685,195.13
69.49367,29.425,1.3579,39.9562075,195.63
69.88167,29.428,1.3562,39.9102536,196.13
70.2863,29.43,1.3546,39.865878,197.13
70.68506,29.432,1.353,39.821496,197.56
71.07342,29.435,1.3515,39.7814025,198
71.47735,29.437,1.3499,39.7370063,198.94
71.8784,29.439,1.3483,39.6926037,199.38
72.26916,29.442,1.3468,39.6524856,199.75
72.67359,29.444,1.3452,39.6080688,200.69
73.06365,29.446,1.3437,39.5665902,201.06
73.46752,29.448,1.3422,39.5251056,201.44
73.8573,29.45,1.3406,39.48067,202.38
74.26131,29.451,1.3391,39.4378341,202.75
74.66588,29.454,1.3377,39.4006158,203.13
75.05277,29.456,1.3362,39.3591072,204.06
75.46127,29.458,1.3347,39.3175926,204.5
75.84927,29.46,1.3333,39.279018,204.88
76.25227,29.462,1.3318,39.2374916,205.31
76.64199,29.465,1.3304,39.200236,206.13
77.04706,29.467,1.329,39.161643,206.44
77.44861,29.468,1.3275,39.11877,206.81
77.8367,29.471,1.3261,39.0814931,207.5
78.24155,29.473,1.3247,39.0428831,207.81
78.6428,29.475,1.3234,39.007215,208.25
79.02911,29.476,1.322,38.967272,208.63
79.43597,29.479,1.3206,38.9299674,209.25
79.82384,29.48,1.3193,38.892964,209.63
80.227,29.482,1.3179,38.8543278,210
80.63149,29.484,1.3166,38.8186344,210.63
81.01954,29.486,1.3153,38.7829358,211
81.41175,29.488,1.314,38.747232,211.31
81.81528,29.489,1.3126,38.7072614,212
82.22265,29.491,1.3114,38.6744974,212.38
82.61241,29.493,1.3101,38.6387793,212.75
83.01602,29.495,1.3088,38.603056,213.5
83.4041,29.497,1.3075,38.5673275,213.88
83.81049,29.498,1.3063,38.5332374,214.25
84.19794,29.5,1.305,38.4975,214.63
84.6027,29.502,1.3038,38.4647076,215.31
84.99817,29.504,1.3025,38.42896,215.63
85.39996,29.506,1.3013,38.3961578,216
85.80095,29.507,1.3001,38.3620507,216.69
86.18927,29.509,1.2989,38.3292401,217.06
86.58938,29.511,1.2977,38.2964247,217.38
86.99336,29.512,1.2965,38.262308,218.06
87.3827,29.514,1.2953,38.2294842,218.44
87.78478,29.516,1.2941,38.1966556,218.81
88.17566,29.517,1.2929,38.1625293,219.13
88.58179,29.519,1.2917,38.1296923,219.81
88.97055,29.521,1.2906,38.0998026,220.13
89.37442,29.522,1.2895,38.068619,220.5
89.764,29.524,1.2883,38.0357692,221.19
90.16896,29.525,1.2872,38.00458,221.56
90.57393,29.527,1.2861,37.9746747,221.94
90.96427,29.529,1.2849,37.9418121,222.63
91.35378,29.53,1.2838,37.910614,222.94
91.75555,29.532,1.2827,37.8806964,223.31
92.15843,29.534,1.2816,37.8507744,223.63
92.55951,29.536,1.2805,37.820848,224.25
92.94854,29.537,1.2794,37.7896378,224.63
93.35386,29.538,1.2784,37.7613792,224.94
93.74254,29.54,1.2773,37.731442,225.56
94.14679,29.541,1.2762,37.7002242,225.94
94.53663,29.542,1.2752,37.6719584,226.25
94.94162,29.544,1.2741,37.6420104,226.88
95.34603,29.546,1.2731,37.6150126,227.25
95.7372,29.547,1.2721,37.5867387,227.56
96.12777,29.548,1.271,37.555508,228.25
96.5326,29.55,1.27,37.5285,228.56
96.93559,29.551,1.269,37.500219,228.94
97.32399,29.553,1.268,37.473204,229.63
97.73173,29.554,1.267,37.444918,230
98.12172,29.556,1.266,37.417896,230.38
98.52594,29.557,1.265,37.389605,230.69
98.9156,29.559,1.2641,37.3655319,231.44
99.32051,29.56,1.2631,37.337236,231.75
99.70953,29.561,1.2621,37.3089381,232.06
100.11055,29.563,1.2612,37.2848556,232.81
100.51565,29.564,1.2602,37.2565528,233.19
100.9054,29.565,1.2593,37.2312045,233.56
101.31011,29.567,1.2583,37.2041561,233.94
101.69807,29.568,1.2574,37.1788032,234.81
102.10035,29.569,1.2565,37.1534485,235.19
102.48958,29.57,1.2555,37.125135,235.56
102.89335,29.572,1.2546,37.1010312,236.44
103.2926,29.573,1.2537,37.0756701,236.81
103.68936,29.574,1.2528,37.0503072,237.25
104.09488,29.575,1.2519,37.0249425,238.06
104.48255,29.577,1.251,37.000827,238.44
104.88897,29.578,1.2501,36.9754578,238.81
105.27866,29.58,1.2492,36.951336,239.5
105.6834,29.581,1.2484,36.9289204,239.88
106.07257,29.583,1.2475,36.9047925,240.25
106.47676,29.584,1.2466,36.8794144,240.63
106.86645,29.585,1.2458,36.856993,241.25
107.26964,29.586,1.2449,36.8316114,241.56
107.67447,29.588,1.244,36.807472,241.88
108.06219,29.588,1.2432,36.7838016,242.56
108.46605,29.589,1.2423,36.7584147,242.81
108.85667,29.59,1.2415,36.735985,243.13
109.26031,29.592,1.2407,36.7147944,243.75
109.6495,29.593,1.2399,36.6923607,244.06
110.05179,29.594,1.239,36.666966,244.38
110.45611,29.595,1.2382,36.644529,245
110.84422,29.596,1.2374,36.6220904,245.38
111.25171,29.598,1.2366,36.6008868,245.69
111.64063,29.599,1.2358,36.5784442,246
112.04514,29.6,1.235,36.556,246.63
112.43267,29.601,1.2342,36.5335542,246.94
112.83809,29.602,1.2335,36.514067,247.25
113.24194,29.603,1.2327,36.4916181,247.81
113.63161,29.604,1.2319,36.4691676,248.13
114.03616,29.605,1.2311,36.4467155,248.44
114.42491,29.607,1.2304,36.4284528,248.88
114.82846,29.608,1.2296,36.4059968,249.13
115.21829,29.608,1.2289,36.3852712,249.38
115.62164,29.61,1.2281,36.364041,249.63
116.01446,29.611,1.2273,36.3415803,250.25
116.41691,29.611,1.2266,36.3208526,250.5
116.82161,29.613,1.2259,36.3025767,250.81
117.21312,29.614,1.2251,36.2801114,251.31
117.61468,29.615,1.2244,36.260606,251.56
118.00507,29.616,1.2237,36.2410992,251.81
118.40477,29.617,1.2229,36.2186293,252.44
118.79485,29.618,1.2222,36.1991196,252.69
119.19848,29.619,1.2215,36.1796085,252.94
119.60051,29.62,1.2208,36.160096,253.44
120.00007,29.621,1.2201,36.1405821,253.75
120.39856,29.622,1.2194,36.1210668,253.94
120.78554,29.623,1.2187,36.1015501,254.25
121.1919,29.624,1.218,36.082032,254.75
121.58061,29.625,1.2173,36.0625125,255
121.98695,29.626,1.2166,36.0429916,255.25
122.37702,29.627,1.216,36.026432,255.75
122.78164,29.628,1.2153,36.0069084,256
123.18361,29.628,1.2146,35.9861688,256.31
123.57269,29.63,1.2139,35.967857,256.88
123.97576,29.63,1.2133,35.950079,257.13
124.36506,29.631,1.2126,35.9305506,257.38
124.7685,29.632,1.2119,35.9110208,257.81
125.17332,29.633,1.2113,35.8944529,258.06
125.56334,29.634,1.2106,35.8749204,258.31
125.96725,29.635,1.21,35.85835,258.56
126.35365,29.636,1.2094,35.8417784,259.06
126.76087,29.637,1.2087,35.8222419,259.31
127.16262,29.638,1.2081,35.8056678,259.56
127.55154,29.639,1.2074,35.7861286,260.06
127.95477,29.64,1.2068,35.769552,260.31
128.34145,29.64,1.2062,35.751768,260.5
128.74466,29.641,1.2056,35.7351896,260.69
129.14577,29.642,1.2049,35.7156458,261.13
129.53567,29.643,1.2043,35.6990649,261.31
129.93905,29.644,1.2037,35.6824828,261.5
130.3285,29.645,1.2031,35.6658995,262
130.73394,29.646,1.2025,35.649315,262.25
131.13807,29.647,1.2019,35.6327293,262.44
131.52718,29.648,1.2013,35.6161424,262.94
131.92768,29.648,1.2007,35.5983536,263.19
132.31725,29.649,1.2001,35.5817649,263.38
132.7224,29.65,1.1995,35.565175,263.75
133.12655,29.651,1.199,35.551549,264
133.51915,29.651,1.1984,35.5337584,264.25
133.91208,29.652,1.1978,35.5171656,264.75
134.31685,29.653,1.1972,35.5005716,264.94
134.71592,29.654,1.1967,35.4869418,265.13
135.10417,29.655,1.1961,35.4703455,265.38
135.50964,29.655,1.1955,35.4525525,265.69
135.89785,29.656,1.195,35.43892,265.88
136.29751,29.657,1.1944,35.4223208,266.06
136.69641,29.658,1.1938,35.4057204,266.44
137.10021,29.659,1.1933,35.3920847,266.63
137.49613,29.659,1.1927,35.3742893,266.81
137.89461,29.661,1.1922,35.3618442,267.06
138.29634,29.661,1.1916,35.3440476,267.5
138.68684,29.662,1.1911,35.3304082,267.69
139.09335,29.663,1.1906,35.3167678,267.88
139.48346,29.664,1.19,35.30016,268.25
139.88563,29.664,1.1895,35.285328,268.5
140.27269,29.665,1.189,35.271685,268.69
140.67634,29.665,1.1885,35.2568525,269.06
141.09137,29.666,1.1879,35.2402414,269.25
141.47355,29.667,1.1874,35.2265958,269.44
141.87678,29.668,1.1869,35.2129492,269.75
142.26575,29.668,1.1864,35.1981152,269.94
142.67075,29.669,1.1859,35.1844671,270.06
143.06122,29.67,1.1853,35.167851,270.31
143.46549,29.67,1.1848,35.153016,270.69
143.85541,29.671,1.1843,35.1393653,270.81
144.26018,29.672,1.1838,35.1257136,270.94
144.66064,29.673,1.1833,35.1120609,271.38
145.05274,29.674,1.1828,35.0984072,271.5
145.45773,29.674,1.1823,35.0835702,271.69
145.84509,29.675,1.1818,35.069915,272.06
146.24951,29.676,1.1814,35.0592264,272.31
146.63742,29.677,1.1809,35.0455693,272.44
147.04057,29.677,1.1804,35.0307308,272.88
147.43843,29.678,1.1799,35.0170722,273.06
147.8407,29.678,1.1794,35.0022332,273.25
148.23363,29.679,1.179,34.991541,273.44
148.63965,29.679,1.1785,34.9767015,273.81
149.02845,29.68,1.178,34.96304,274
149.43159,29.681,1.1776,34.9523456,274.19
149.81864,29.682,1.1771,34.9386822,274.44
150.22268,29.682,1.1766,34.9238412,274.56
150.62488,29.683,1.1762,34.9131446,274.69
151.01338,29.683,1.1757,34.8983031,274.81
151.41757,29.684,1.1753,34.8876052,275.13
151.82223,29.685,1.1748,34.873938,275.31
152.21153,29.686,1.1743,34.8602698,275.5
152.60465,29.686,1.1739,34.8483954,275.81
153.00818,29.687,1.1734,34.8347258,276
153.41051,29.688,1.173,34.824024,276.19
153.80368,29.688,1.1726,34.8121488,276.56
154.20789,29.689,1.1721,34.7984769,276.75
154.59681,29.689,1.1717,34.7866013,276.88
155.00033,29.69,1.1713,34.775897,277.19
155.38852,29.69,1.1708,34.761052,277.38
155.79322,29.691,1.1704,34.7503464,277.56
156.19558,29.691,1.17,34.73847,277.81
156.58082,29.692,1.1695,34.724794,278
156.98852,29.693,1.1691,34.7140863,278.19
157.37743,29.693,1.1687,34.7022091,278.44
157.78158,29.694,1.1683,34.6915002,278.56
158.18529,29.695,1.1679,34.6807905,278.69
158.5735,29.695,1.1675,34.6689125,278.88
158.97854,29.696,1.1671,34.6582016,279.13
159.36583,29.697,1.1666,34.6445202,279.31
159.76962,29.697,1.1662,34.6326414,279.44
160.17329,29.698,1.1658,34.6219284,279.81
160.56271,29.699,1.1654,34.6112146,279.94
160.96841,29.699,1.165,34.599335,280.13
161.35735,29.7,1.1646,34.58862,280.31
161.76445,29.7,1.1642,34.57674,280.56
162.1527,29.701,1.1638,34.5660238,280.69
162.55896,29.701,1.1635,34.5571135,280.88
162.94504,29.702,1.1631,34.5463962,281.13
163.35487,29.702,1.1627,34.5345154,281.25
163.74331,29.703,1.1623,34.5237969,281.38
164.14576,29.703,1.1619,34.5119157,281.63
164.54968,29.704,1.1615,34.501196,281.75
164.93859,29.704,1.1612,34.4922848,281.88
165.34422,29.705,1.1608,34.481564,282.06
165.7347,29.706,1.1604,34.4708424,282.31
166.13758,29.706,1.16,34.45896,282.44
166.52703,29.707,1.1597,34.4512079,282.56
166.93264,29.708,1.1593,34.4404844,282.81
167.32475,29.708,1.1589,34.4286012,283
167.72978,29.709,1.1586,34.4208474,283.13
168.11842,29.709,1.1582,34.4089638,283.38
168.52269,29.71,1.1578,34.398238,283.5
168.91377,29.71,1.1575,34.389325,283.69
169.32133,29.711,1.1571,34.3785981,283.94
169.71071,29.711,1.1567,34.3667137,284.06
170.11342,29.711,1.1564,34.3578004,284.19
170.50424,29.712,1.156,34.347072,284.31
170.90845,29.712,1.1557,34.3381584,284.56
171.29776,29.713,1.1553,34.3274289,284.69
171.69729,29.713,1.155,34.318515,284.81
172.10164,29.714,1.1546,34.3077844,285.06
172.50552,29.715,1.1543,34.3000245,285.19
172.89629,29.715,1.1539,34.2881385,285.25
173.29932,29.716,1.1536,34.2803776,285.5
173.68688,29.716,1.1533,34.2714628,285.63
174.09198,29.716,1.1529,34.2595764,285.75
174.49198,29.717,1.1526,34.2518142,285.88
174.88756,29.717,1.1523,34.2428991,286.13
175.2759,29.718,1.1519,34.2321642,286.25
175.67788,29.718,1.1518,34.2291924,286.38
175.8796,29.719,1.1516,34.2244004,286.38
176.08092,29.719,1.1514,34.2184566,286.5
176.28548,29.719,1.1513,34.2154847,286.63
176.47176,29.719,1.1511,34.2095409,286.63
176.67363,29.719,1.1509,34.2035971,286.75
176.87689,29.72,1.1507,34.198804,286.81
177.07981,29.72,1.1506,34.195832,286.81
177.26441,29.72,1.1504,34.189888,286.94
177.46717,29.72,1.1503,34.186916,287
177.66846,29.72,1.1501,34.180972,287
177.87187,29.721,1.1499,34.1761779,287.13
178.07374,29.721,1.1498,34.1732058,287.25
178.2605,29.721,1.1496,34.1672616,287.25
178.46355,29.721,1.1495,34.1642895,287.38
178.66933,29.721,1.1493,34.1583453,287.44
178.85602,29.722,1.1491,34.1535502,287.44
179.05722,29.722,1.149,34.150578,287.5
179.258,29.722,1.1488,34.1446336,287.63
179.46041,29.722,1.1486,34.1386892,287.63
179.66064,29.722,1.1485,34.135717,287.75
179.86261,29.723,1.1483,34.1309209,287.75
