Time,voltage,current,TH,Ttest,TM_1,TM_2,TM_3,FlipEvent
0.00101,28.47800,2.20900,26.75000,24.69000,26.19000,24.31000,23.12000,0
0.31061,28.47100,2.19800,26.75000,24.69000,26.19000,24.31000,23.12000,0
0.51159,28.46600,2.18770,26.87000,24.69000,26.19000,24.31000,23.12000,0
0.71440,28.46100,2.16850,27.00000,24.69000,26.19000,24.31000,23.12000,0
1.10239,28.46000,2.15960,27.00000,24.69000,26.25000,24.31000,23.12000,0
1.30364,28.46000,2.15100,27.25000,24.69000,26.25000,24.31000,23.12000,0
1.50751,28.46200,2.14280,27.50000,24.69000,26.31000,24.31000,23.12000,0
1.70866,28.46400,2.13490,27.50000,24.69000,26.31000,24.31000,23.12000,0
1.91187,28.47000,2.11980,28.50000,24.69000,26.69000,24.31000,23.12000,0
2.29786,28.47400,2.11260,28.50000,24.69000,26.69000,24.31000,23.12000,0
2.49883,28.47800,2.10560,29.00000,24.69000,26.87000,24.31000,23.12000,0
2.69941,28.48300,2.09880,29.50000,24.69000,27.06000,24.31000,23.12000,0
2.90127,28.48800,2.09220,29.50000,24.69000,27.06000,24.31000,23.12000,0
3.10274,28.49300,2.08570,30.12000,24.69000,27.31000,24.31000,23.12000,0
3.30302,28.49900,2.07940,30.81000,24.69000,27.62000,24.31000,23.12000,0
3.50550,28.51000,2.06720,31.50000,24.69000,27.94000,24.31000,23.12000,0
3.89296,28.51500,2.06130,32.13000,24.69000,28.25000,24.31000,23.12000,0
4.09736,28.52100,2.05560,32.13000,24.69000,28.25000,24.31000,23.12000,0
4.29961,28.53300,2.04430,33.56000,24.69000,28.62000,24.31000,23.12000,0
4.70356,28.54500,2.03360,34.25000,24.69000,29.31000,24.31000,23.12000,0
5.09279,28.55100,2.02830,34.94000,24.69000,29.31000,24.31000,23.12000,0
5.29572,28.56300,2.01810,35.81000,24.69000,30.25000,24.31000,23.12000,0
5.69822,28.57500,2.00810,36.63000,24.69000,30.62000,24.31000,23.19000,0
6.08791,28.58100,2.00330,37.44000,24.69000,31.19000,24.31000,23.19000,0
6.28944,28.58700,1.99850,37.44000,24.69000,31.19000,24.31000,23.19000,0
6.49043,28.59900,1.98920,39.06000,24.69000,31.69000,24.31000,23.19000,0
6.89389,28.61100,1.98010,39.88000,24.69000,32.81000,24.31000,23.19000,0
7.28053,28.61700,1.97570,40.69000,24.69000,32.81000,24.31000,23.19000,0
7.48052,28.62300,1.97130,40.69000,24.69000,33.38000,24.31000,23.19000,0
7.68123,28.62800,1.96700,41.44000,24.69000,33.88000,24.31000,23.19000,0
7.88270,28.63400,1.96270,42.31000,24.69000,33.88000,24.31000,23.19000,0
8.08387,28.64500,1.95430,43.19000,24.62000,35.06000,24.31000,23.19000,0
8.48393,28.65600,1.94610,43.94000,24.62000,35.63000,24.31000,23.19000,0
8.88713,28.66700,1.93810,45.63000,24.62000,36.25000,24.31000,23.19000,0
9.27608,28.67300,1.93410,45.63000,24.62000,36.88000,24.31000,23.19000,0
9.47676,28.67800,1.93030,46.44000,24.62000,36.88000,24.25000,23.19000,0
9.67792,28.68900,1.92260,47.19000,24.62000,38.19000,24.25000,23.19000,0
10.07970,28.69900,1.91510,48.81000,24.62000,38.81000,24.25000,23.19000,0
10.48515,28.70900,1.90770,49.63000,24.62000,39.44000,24.25000,23.19000,0
10.87286,28.71900,1.90050,50.44000,24.62000,40.13000,24.25000,23.19000,0
11.27746,28.72900,1.89340,51.19000,24.62000,41.31000,24.25000,23.19000,0
11.66830,28.73400,1.88990,52.13000,24.62000,41.31000,24.25000,23.19000,0
11.86900,28.74300,1.88300,53.00000,24.62000,42.69000,24.25000,23.19000,0
12.26927,28.75200,1.87630,54.75000,24.62000,43.31000,24.25000,23.19000,0
12.67064,28.76200,1.86960,55.69000,24.62000,44.00000,24.25000,23.19000,0
13.07234,28.77100,1.86310,56.56000,24.62000,44.63000,24.25000,23.19000,0
13.46278,28.78000,1.85670,58.31000,24.62000,46.06000,24.25000,23.19000,0
13.86390,28.78800,1.85040,59.19000,24.62000,46.75000,24.25000,23.19000,0
14.26936,28.79700,1.84410,60.06000,24.62000,47.38000,24.25000,23.19000,0
14.65742,28.80500,1.83800,60.88000,24.62000,48.13000,24.25000,23.19000,0
15.05974,28.81400,1.83200,62.69000,24.62000,49.44000,24.25000,23.19000,0
15.46292,28.82200,1.82610,63.56000,24.62000,50.19000,24.25000,23.19000,0
15.85378,28.83000,1.82020,64.37000,24.62000,50.94000,24.25000,23.19000,0
16.25750,28.83800,1.81450,66.19000,24.62000,52.31000,24.25000,23.19000,0
16.66367,28.84600,1.80880,66.94000,24.62000,52.94000,24.25000,23.19000,0
17.05273,28.85300,1.80320,67.69000,24.62000,53.63000,24.25000,23.19000,0
17.45460,28.86100,1.79770,69.44000,24.62000,54.19000,24.25000,23.19000,0
17.84639,28.86800,1.79230,70.25000,24.62000,55.44000,24.25000,23.19000,0
18.25178,28.87600,1.78690,71.00000,24.62000,56.00000,24.25000,23.19000,0
18.65354,28.88300,1.78170,71.87000,24.62000,56.69000,24.25000,23.19000,0
19.05657,28.89000,1.77650,73.56000,24.62000,57.88000,24.25000,23.19000,0
19.44378,28.89700,1.77130,74.37000,24.62000,58.56000,24.25000,23.19000,0
19.84751,28.90400,1.76630,75.31000,24.62000,59.19000,24.25000,23.19000,0
20.24952,28.91100,1.76130,76.94000,24.62000,59.75000,24.25000,23.19000,0
20.63932,28.91800,1.75630,77.69000,24.62000,61.00000,24.25000,23.19000,0
21.04069,28.92500,1.75150,78.56000,24.62000,61.63000,24.25000,23.19000,0
21.44472,28.93100,1.74670,80.12000,24.62000,62.31000,24.25000,23.19000,0
21.83399,28.93700,1.74190,80.87000,24.62000,62.94000,24.25000,23.19000,0
22.23856,28.94400,1.73720,81.75000,24.62000,64.19000,24.25000,23.19000,0
22.64316,28.95000,1.73260,83.31000,24.62000,64.81000,24.25000,23.19000,0
23.03138,28.95700,1.72810,84.06000,24.62000,65.44000,24.25000,23.19000,0
23.43719,28.96200,1.72350,84.87000,24.62000,66.69000,24.25000,23.19000,0
23.82833,28.96800,1.71910,86.37000,24.62000,67.25000,24.25000,23.19000,0
24.23299,28.97500,1.71470,87.06000,24.62000,67.94000,24.25000,23.19000,0
24.63763,28.98100,1.71040,87.94000,24.62000,68.50000,24.25000,23.19000,0
25.02287,28.98600,1.70610,88.75000,24.62000,69.56000,24.25000,23.19000,0
25.42930,28.99200,1.70190,90.31000,24.62000,70.12000,24.25000,23.19000,0
25.83362,28.99800,1.69770,91.06000,24.62000,70.62000,24.25000,23.19000,0
26.22136,29.00400,1.69360,91.75000,24.62000,71.25000,24.25000,23.19000,0
26.62279,29.00900,1.68950,93.31000,24.62000,72.37000,24.25000,23.19000,0
27.02750,29.01400,1.68550,94.06000,24.62000,73.00000,24.25000,23.19000,0
27.41649,29.02000,1.68150,94.81000,24.62000,73.50000,24.25000,23.19000,0
27.82166,29.02500,1.67770,96.19000,24.62000,74.62000,24.25000,23.19000,0
28.22386,29.03000,1.67380,96.87000,24.62000,75.12000,24.25000,23.19000,0
28.61236,29.03500,1.67010,97.56000,24.62000,75.56000,24.25000,23.19000,0
29.01638,29.04000,1.66630,98.94000,24.62000,75.87000,24.25000,23.19000,0
29.41948,29.04500,1.66270,99.62000,24.62000,76.56000,24.25000,23.19000,0
29.80848,29.05000,1.65920,100.25000,24.62000,76.81000,24.25000,23.19000,0
30.21434,29.05400,1.65570,100.81000,24.62000,77.06000,24.25000,23.19000,0
30.61515,29.05900,1.65230,102.00000,24.62000,77.25000,24.25000,23.19000,0
31.00365,29.06300,1.64890,102.50000,24.62000,77.44000,24.25000,23.19000,0
31.40745,29.06800,1.64560,103.00000,24.62000,77.56000,24.25000,23.19000,0
31.80936,29.07200,1.64240,104.12000,24.62000,77.62000,24.25000,23.19000,0
32.21378,29.07600,1.63920,104.62000,24.62000,77.69000,24.25000,23.19000,0
32.60078,29.08000,1.63600,105.12000,24.62000,78.06000,24.25000,23.19000,0
33.00524,29.08400,1.63300,106.25000,24.62000,78.31000,24.25000,23.19000,0
33.39734,29.08800,1.62990,106.75000,24.62000,78.50000,24.25000,23.19000,0
33.79988,29.09100,1.62700,107.12000,24.62000,79.06000,24.25000,23.19000,0
34.20467,29.09500,1.62400,107.62000,24.62000,79.44000,24.25000,23.19000,0
34.59477,29.09900,1.62110,108.50000,24.62000,79.94000,24.25000,23.19000,0
34.99419,29.10200,1.61830,108.94000,24.62000,80.56000,24.25000,23.19000,0
35.39755,29.10600,1.61550,109.44000,24.62000,81.87000,24.25000,23.19000,0
35.79971,29.10900,1.61270,110.19000,24.62000,82.56000,24.25000,23.19000,0
36.19873,29.11300,1.61000,110.62000,24.62000,83.31000,24.25000,23.19000,0
36.58462,29.11600,1.60730,111.12000,24.62000,84.00000,24.25000,23.19000,0
36.98652,29.11900,1.60470,111.94000,24.62000,85.12000,24.25000,23.19000,0
37.38930,29.12300,1.60210,112.31000,24.62000,85.75000,24.25000,23.19000,0
37.79410,29.12600,1.59950,112.69000,24.62000,86.31000,24.25000,23.19000,0
38.18335,29.12900,1.59700,113.50000,24.62000,86.81000,24.25000,23.19000,0
38.58762,29.13200,1.59450,113.87000,24.62000,87.81000,24.25000,23.19000,0
38.99102,29.13500,1.59210,114.31000,24.62000,88.37000,24.25000,23.19000,0
39.38260,29.13800,1.58970,114.69000,24.62000,89.00000,24.25000,23.19000,0
39.78554,29.14000,1.58740,115.50000,24.62000,89.62000,24.25000,23.19000,0
40.17522,29.14300,1.58520,115.87000,24.62000,90.69000,24.25000,23.19000,0
40.58079,29.14600,1.58300,116.25000,24.62000,91.19000,24.25000,23.19000,0
40.96965,29.14800,1.58080,117.00000,24.62000,91.62000,24.25000,23.19000,0
41.37353,29.15100,1.57880,117.37000,24.62000,92.56000,24.25000,23.19000,0
41.77379,29.15300,1.57670,117.81000,24.62000,93.00000,24.25000,23.19000,0
42.17846,29.15500,1.57480,118.50000,24.62000,93.50000,24.25000,23.19000,0
42.56464,29.15700,1.57290,118.87000,24.62000,93.94000,24.25000,23.19000,0
42.96856,29.15900,1.57100,119.25000,24.62000,94.87000,24.25000,23.19000,0
43.37234,29.16100,1.56910,120.06000,24.62000,95.25000,24.25000,23.19000,0
43.76072,29.16300,1.56720,120.44000,24.62000,95.44000,24.25000,23.19000,0
44.16428,29.16500,1.56550,120.81000,24.62000,95.75000,24.25000,23.19000,0
44.56905,29.16700,1.56370,121.12000,24.62000,96.25000,24.25000,23.19000,0
44.95815,29.16900,1.56200,121.87000,24.62000,96.50000,24.25000,23.19000,0
45.36402,29.17000,1.56030,122.12000,24.62000,96.75000,24.25000,23.19000,0
45.76797,29.17200,1.55860,122.37000,24.62000,97.19000,24.25000,23.19000,0
46.15652,29.17400,1.55700,123.00000,24.62000,98.12000,24.25000,23.19000,0
46.56008,29.17600,1.55540,123.37000,24.62000,98.37000,24.25000,23.19000,0
46.94942,29.17700,1.55380,123.62000,24.62000,98.56000,24.25000,23.19000,0
47.35376,29.17800,1.55220,124.31000,24.62000,98.56000,24.25000,23.19000,0
47.75643,29.18000,1.55080,124.62000,24.62000,98.69000,24.25000,23.19000,0
48.15522,29.18100,1.54920,124.94000,24.62000,98.87000,24.25000,23.19000,0
48.54625,29.18300,1.54780,125.50000,24.62000,99.00000,24.25000,23.19000,0
48.95071,29.18400,1.54640,125.81000,24.62000,99.25000,24.25000,23.19000,0
49.35657,29.18500,1.54490,126.06000,24.62000,99.37000,24.25000,23.19000,0
49.74492,29.18700,1.54360,126.37000,24.62000,99.37000,24.25000,23.19000,0
50.14984,29.18800,1.54220,126.94000,24.62000,99.37000,24.25000,23.19000,0
50.55058,29.18900,1.54090,127.19000,24.62000,99.56000,24.25000,23.19000,0
50.93891,29.19000,1.53960,127.50000,24.62000,99.56000,24.25000,23.19000,0
51.34157,29.19100,1.53830,128.00000,24.62000,99.62000,24.25000,23.19000,0
51.74414,29.19200,1.53710,128.25000,24.62000,99.62000,24.25000,23.19000,0
52.14632,29.19300,1.53590,128.50000,24.62000,99.62000,24.25000,23.19000,0
52.53262,29.19400,1.53470,128.94000,24.62000,99.62000,24.25000,23.19000,0
52.93834,29.19500,1.53350,129.13000,24.62000,99.62000,24.25000,23.19000,0
53.34173,29.19500,1.53230,129.38000,24.62000,99.69000,24.25000,23.19000,0
53.72798,29.19600,1.53120,129.88000,24.62000,99.75000,24.25000,23.19000,0
54.13292,29.19700,1.53000,130.06000,24.62000,99.75000,24.25000,23.19000,0
54.53739,29.19800,1.52890,130.38000,24.62000,99.75000,24.25000,23.19000,0
54.92485,29.19900,1.52790,130.63000,24.62000,99.75000,24.25000,23.19000,0
55.32939,29.19900,1.52670,131.06000,24.62000,99.69000,24.25000,23.19000,0
55.73336,29.20000,1.52570,131.38000,24.62000,99.69000,24.25000,23.19000,0
56.12082,29.20100,1.52470,131.63000,24.62000,99.69000,24.25000,23.19000,0
56.52284,29.20200,1.52370,132.00000,24.62000,99.69000,24.25000,23.25000,0
56.92480,29.20200,1.52270,132.19000,24.62000,99.69000,24.25000,23.25000,0
57.32839,29.20300,1.52180,132.44000,24.62000,99.69000,24.25000,23.25000,0
57.71645,29.20300,1.52090,132.88000,24.62000,99.69000,24.25000,23.25000,0
58.12177,29.20400,1.52000,133.13000,24.62000,99.69000,24.25000,23.25000,0
58.51274,29.20400,1.51910,133.38000,24.62000,99.69000,24.25000,23.25000,0
58.91628,29.20400,1.51820,133.75000,24.62000,99.69000,24.25000,23.25000,0
59.31908,29.20500,1.51750,133.94000,24.62000,99.69000,24.25000,23.25000,0
59.70732,29.20500,1.51670,134.06000,24.62000,99.81000,24.25000,23.25000,0
60.11259,29.20500,1.51590,134.19000,24.62000,99.87000,24.25000,23.25000,0
60.51849,29.20500,1.51510,134.50000,24.62000,99.94000,24.25000,23.25000,0
60.90699,29.20600,1.51430,134.63000,24.62000,99.94000,24.25000,23.25000,0
61.31246,29.20600,1.51350,134.75000,24.62000,99.94000,24.25000,23.25000,0
61.71642,29.20600,1.51270,135.06000,24.62000,99.94000,24.25000,23.25000,0
62.10743,29.20600,1.51200,135.19000,24.62000,99.94000,24.25000,23.25000,0
62.51178,29.20600,1.51130,135.31000,24.62000,99.94000,24.25000,23.25000,0
62.89788,29.20700,1.51060,135.56000,24.62000,99.94000,24.25000,23.25000,0
63.30279,29.20700,1.50990,135.75000,24.62000,99.87000,24.25000,23.25000,0
63.70587,29.20700,1.50920,135.94000,24.62000,99.87000,24.25000,23.25000,0
64.10766,29.20700,1.50860,136.31000,24.62000,99.87000,24.25000,23.25000,0
64.49579,29.20700,1.50790,136.38000,24.62000,99.81000,24.25000,23.25000,0
64.89947,29.20700,1.50730,136.50000,24.62000,99.81000,24.25000,23.25000,0
65.30282,29.20700,1.50670,136.63000,24.62000,99.81000,24.25000,23.25000,0
65.69171,29.20700,1.50610,136.88000,24.62000,99.81000,24.25000,23.25000,0
66.09262,29.20700,1.50540,136.94000,24.62000,99.81000,24.25000,23.25000,0
66.49668,29.20700,1.50480,137.06000,24.62000,99.81000,24.25000,23.25000,0
66.88636,29.20700,1.50420,137.25000,24.62000,99.81000,24.25000,23.25000,0
67.29083,29.20700,1.50360,137.38000,24.62000,99.87000,24.25000,23.25000,0
67.69525,29.20600,1.50300,137.56000,24.62000,99.87000,24.25000,23.25000,0
68.08250,29.20600,1.50250,137.75000,24.62000,99.87000,24.25000,23.25000,0
68.48607,29.20600,1.50190,137.88000,24.62000,99.87000,24.25000,23.25000,0
68.89015,29.20600,1.50130,137.94000,24.62000,99.87000,24.25000,23.25000,0
69.27941,29.20600,1.50080,138.06000,24.62000,99.81000,24.25000,23.25000,0
69.68254,29.20600,1.50030,138.19000,24.62000,99.69000,24.25000,23.25000,0
70.07400,29.20600,1.49970,138.31000,24.62000,99.69000,24.25000,23.25000,0
70.47800,29.20600,1.49920,138.44000,24.62000,99.69000,24.25000,23.25000,0
70.88422,29.20600,1.49870,138.69000,24.62000,99.69000,24.25000,23.25000,0
71.27178,29.20500,1.49820,138.81000,24.62000,99.69000,24.25000,23.25000,0
71.67549,29.20500,1.49780,138.94000,24.62000,99.69000,24.25000,23.25000,0
72.07746,29.20500,1.49730,139.13000,24.62000,99.69000,24.25000,23.25000,0
72.46679,29.20500,1.49680,139.25000,24.62000,99.62000,24.25000,23.25000,0
72.87008,29.20400,1.49630,139.31000,24.62000,99.69000,24.25000,23.25000,0
73.27737,29.20400,1.49590,139.38000,24.62000,99.75000,24.25000,23.25000,0
73.66603,29.20400,1.49550,139.50000,24.62000,99.75000,24.25000,23.25000,0
74.06893,29.20400,1.49500,139.56000,24.62000,99.81000,24.25000,23.25000,0
74.47268,29.20300,1.49450,139.69000,24.62000,99.81000,24.25000,23.25000,0
74.86067,29.20300,1.49410,139.81000,24.62000,99.87000,24.25000,23.25000,0
75.26448,29.20300,1.49370,139.88000,24.62000,99.94000,24.25000,23.25000,0
75.66931,29.20300,1.49320,140.00000,24.62000,99.94000,24.25000,23.25000,0
76.05746,29.20200,1.49280,140.13000,24.62000,99.94000,24.25000,23.25000,0
76.45889,29.20200,1.49240,140.13000,24.62000,99.94000,24.25000,23.25000,0
76.86339,29.20200,1.49190,140.25000,24.62000,99.94000,24.25000,23.25000,0
77.25257,29.20100,1.49160,140.44000,24.62000,99.94000,24.25000,23.25000,0
77.65382,29.20100,1.49110,140.50000,24.62000,99.94000,24.25000,23.25000,0
78.05740,29.20100,1.49080,140.63000,24.62000,99.94000,24.25000,23.25000,0
78.46068,29.20000,1.49030,140.69000,24.62000,99.94000,24.25000,23.25000,0
78.84843,29.20000,1.49000,140.75000,24.62000,99.87000,24.25000,23.25000,0
79.25212,29.20000,1.48960,140.81000,24.62000,99.81000,24.25000,23.25000,0
79.65530,29.19900,1.48920,140.94000,24.62000,99.81000,24.25000,23.25000,0
80.04486,29.19900,1.48890,141.00000,24.62000,99.81000,24.25000,23.25000,0
80.45172,29.19800,1.48850,141.06000,24.62000,99.81000,24.25000,23.25000,0
80.84039,29.19800,1.48810,141.13000,24.62000,99.81000,24.25000,23.25000,0
81.24358,29.19800,1.48780,141.25000,24.62000,99.81000,24.25000,23.25000,0
81.64759,29.19700,1.48740,141.25000,24.56000,99.81000,24.25000,23.25000,0
82.03629,29.19700,1.48700,141.31000,24.56000,99.81000,24.25000,23.25000,0
82.43961,29.19700,1.48670,141.38000,24.56000,99.87000,24.25000,23.25000,0
82.84222,29.19600,1.48640,141.38000,24.56000,99.87000,24.25000,23.25000,0
83.23016,29.19600,1.48600,141.44000,24.56000,99.94000,24.25000,23.25000,0
83.63406,29.19500,1.48570,141.56000,24.56000,99.94000,24.25000,23.25000,0
84.04240,29.19500,1.48540,141.69000,24.56000,99.94000,24.25000,23.25000,0
84.43236,29.19400,1.48510,141.69000,24.56000,99.94000,24.25000,23.25000,0
84.83507,29.19400,1.48480,141.81000,24.56000,99.94000,24.25000,23.25000,0
85.22338,29.19300,1.48450,141.88000,24.56000,99.94000,24.25000,23.25000,0
85.62784,29.19300,1.48420,141.94000,24.56000,99.94000,24.25000,23.31000,0
86.03302,29.19200,1.48390,142.00000,24.56000,99.94000,24.25000,23.31000,0
86.42245,29.19200,1.48370,142.06000,24.56000,99.87000,24.25000,23.31000,0
86.82776,29.19100,1.48330,142.06000,24.56000,99.81000,24.25000,23.31000,0
87.21701,29.19100,1.48300,142.13000,24.56000,99.81000,24.25000,23.31000,0
87.62257,29.19000,1.48270,142.25000,24.56000,99.81000,24.25000,23.31000,0
88.02750,29.19000,1.48240,142.25000,24.56000,99.81000,24.25000,23.31000,0
88.41481,29.18900,1.48210,142.25000,24.56000,99.81000,24.25000,23.31000,0
88.81857,29.18800,1.48190,142.38000,24.56000,99.81000,24.25000,23.31000,0
89.22393,29.18800,1.48160,142.44000,24.56000,99.81000,24.25000,23.31000,0
89.61175,29.18800,1.48130,142.50000,24.56000,99.81000,24.25000,23.31000,0
90.01687,29.18700,1.48100,142.63000,24.56000,99.81000,24.25000,23.31000,0
90.42097,29.18700,1.48080,142.63000,24.56000,99.87000,24.25000,23.31000,0
90.81063,29.18600,1.48050,142.63000,24.56000,99.87000,24.25000,23.31000,0
91.21403,29.18600,1.48030,142.75000,24.56000,99.87000,24.25000,23.31000,0
91.61792,29.18500,1.48000,142.81000,24.56000,99.87000,24.25000,23.31000,0
92.00744,29.18500,1.47980,142.88000,24.56000,99.87000,24.25000,23.31000,0
92.41072,29.18400,1.47950,142.94000,24.56000,99.87000,24.25000,23.31000,0
92.79932,29.18300,1.47930,143.06000,24.56000,99.62000,24.25000,23.31000,0
93.20414,29.18300,1.47910,143.13000,24.56000,99.56000,24.25000,23.31000,0
93.60932,29.18200,1.47890,143.13000,24.56000,99.56000,24.25000,23.31000,0
93.99778,29.18200,1.47870,143.19000,24.56000,99.56000,24.25000,23.31000,0
94.40337,29.18100,1.47840,143.25000,24.56000,99.62000,24.25000,23.31000,0
94.80650,29.18100,1.47820,143.25000,24.56000,99.69000,24.25000,23.31000,0
95.19529,29.18000,1.47800,143.31000,24.56000,99.69000,24.25000,23.31000,0
95.59841,29.17900,1.47780,143.31000,24.56000,99.69000,24.25000,23.31000,0
96.00332,29.17900,1.47760,143.31000,24.56000,99.69000,24.25000,23.31000,0
96.38968,29.17800,1.47750,143.31000,24.56000,99.75000,24.25000,23.31000,0
96.79382,29.17700,1.47730,143.31000,24.56000,99.75000,24.25000,23.31000,0
97.19870,29.17700,1.47710,143.31000,24.56000,99.75000,24.25000,23.31000,0
97.58997,29.17600,1.47700,143.31000,24.56000,99.81000,24.25000,23.31000,0
97.99193,29.17500,1.47680,143.31000,24.56000,99.81000,24.25000,23.31000,0
98.38173,29.17400,1.47670,143.31000,24.56000,99.81000,24.25000,23.31000,0
98.78530,29.17400,1.47650,143.38000,24.56000,99.81000,24.25000,23.31000,0
99.18998,29.17300,1.47630,143.44000,24.56000,99.81000,24.25000,23.31000,0
99.57801,29.17200,1.47620,143.50000,24.56000,99.81000,24.25000,23.31000,0
99.98187,29.17200,1.47610,143.56000,24.56000,99.81000,24.25000,23.31000,0
100.38768,29.17100,1.47590,143.69000,24.56000,99.81000,24.25000,23.31000,0
100.77641,29.17000,1.47580,143.69000,24.56000,99.75000,24.25000,23.31000,0
101.18102,29.17000,1.47560,143.75000,24.56000,99.75000,24.25000,23.31000,0
101.58438,29.16900,1.47550,143.75000,24.56000,99.62000,24.25000,23.31000,0
101.97398,29.16800,1.47530,143.75000,24.56000,99.69000,24.25000,23.31000,0
102.37843,29.16700,1.47510,143.75000,24.56000,99.69000,24.25000,23.31000,0
102.76644,29.16700,1.47500,143.75000,24.56000,99.69000,24.25000,23.31000,0
103.17189,29.16600,1.47480,143.75000,24.56000,99.69000,24.25000,23.31000,0
103.57643,29.16500,1.47470,143.75000,24.56000,99.69000,24.25000,23.31000,0
103.96508,29.16500,1.47460,143.75000,24.56000,99.69000,24.25000,23.31000,0
104.37117,29.16400,1.47450,143.88000,24.56000,99.69000,24.25000,23.31000,0
104.76079,29.16300,1.47430,143.94000,24.56000,99.75000,24.25000,23.31000,0
105.16780,29.16200,1.47420,144.00000,24.56000,99.75000,24.25000,23.31000,0
105.57108,29.16200,1.47410,144.06000,24.56000,99.81000,24.25000,23.31000,0
105.95996,29.16100,1.47400,144.06000,24.56000,99.87000,24.25000,23.31000,0
106.36375,29.16000,1.47380,144.13000,24.56000,99.87000,24.25000,23.31000,0
106.76660,29.15900,1.47370,144.19000,24.56000,99.87000,24.25000,23.31000,0
107.15506,29.15900,1.47360,144.31000,24.56000,99.87000,24.25000,23.31000,0
107.56254,29.15800,1.47350,144.31000,24.56000,99.87000,24.25000,23.37000,0
107.95092,29.15700,1.47330,144.31000,24.56000,99.87000,24.25000,23.37000,0
108.35281,29.15700,1.47320,144.44000,24.56000,99.87000,24.25000,23.37000,0
108.75858,29.15600,1.47310,144.44000,24.56000,99.81000,24.25000,23.37000,0
109.14746,29.15500,1.47300,144.44000,24.56000,99.81000,24.25000,23.37000,0
109.55168,29.15400,1.47280,144.44000,24.56000,99.75000,24.25000,23.37000,0
109.95376,29.15400,1.47270,144.44000,24.56000,99.75000,24.25000,23.37000,0
110.34405,29.15300,1.47260,144.44000,24.56000,99.75000,24.25000,23.37000,0
110.74949,29.15200,1.47250,144.44000,24.56000,99.75000,24.25000,23.37000,0
111.14096,29.15200,1.47240,144.50000,24.56000,99.75000,24.25000,23.37000,0
111.54382,29.15100,1.47230,144.50000,24.56000,99.75000,24.25000,23.37000,0
111.94664,29.15000,1.47220,144.50000,24.56000,99.69000,24.25000,23.37000,0
112.33552,29.14900,1.47210,144.56000,24.56000,99.69000,24.25000,23.37000,0
112.73628,29.14800,1.47200,144.56000,24.56000,99.69000,24.25000,23.37000,0
113.13851,29.14800,1.47190,144.56000,24.56000,99.81000,24.25000,23.37000,0
113.54174,29.14700,1.47180,144.69000,24.56000,99.87000,24.25000,23.37000,0
113.93276,29.14600,1.47170,144.69000,24.56000,99.87000,24.25000,23.37000,0
114.33769,29.14600,1.47160,144.69000,24.56000,99.87000,24.25000,23.37000,0
114.72825,29.14500,1.47140,144.69000,24.56000,99.87000,24.25000,23.37000,0
115.13187,29.14400,1.47140,144.75000,24.56000,99.87000,24.25000,23.37000,0
115.53519,29.14300,1.47130,144.75000,24.56000,99.87000,24.25000,23.37000,0
115.92645,29.14300,1.47120,144.75000,24.56000,99.87000,24.25000,23.37000,0
116.33072,29.14200,1.47110,144.75000,24.56000,99.87000,24.25000,23.37000,0
116.73464,29.14100,1.47100,144.75000,24.56000,99.87000,24.25000,23.37000,0
117.12219,29.14000,1.47090,144.75000,24.56000,99.87000,24.25000,23.37000,0
